Джип, 54.912367, 69.130134
Железнодорожная больница, 42.304146, 69.602482
Исмаилова, 42.309157, 69.553066
Коктобе, 54.861024, 69.126084
Красина, 54.849061, 69.158092
Лесхоз, 54.832012, 69.122586
Магазин Зулю, 54.855014, 69.13483
Магазин Яна, 54.834616, 69.091045
Мечеть 20-й мкр, 54.910266, 69.138516
Назарбаев Интелектуальная школа, 54.870706, 69.200926
Обл. детская, 54.868172, 69.119568
ПЗТМ 1Т, 54.901719, 69.161406
Пос. Боровское, 49.769563, 73.022619
Профилакторий, 54.898428, 69.136495
рынок Шелковый путь (4М), 54.854174, 69.168912
Сосновая, 54.972334, 69.126431
Старт, 54.884782, 69.135374
ТД Пирамида, 54.859879, 69.166576
Туркестан, 54.903619, 69.153787
ЦОН, 54.868119, 69.149072
Школа N 13, 54.872034, 69.129893
Школа N44, 54.872034, 69.129893
1-я городская поликлиника, 51.170524, 71.417834
3-я горбольница, 54.892861, 69.137598
Автопарк, 54.902315, 69.154254
Аягана шажимбаева, 54.883047, 69.147836
Весна, 54.910436, 69.152624
ДБ Северный, 54.901482, 69.147116
Драм театр, 54.858135, 69.120988
Кабинет психолого педагогической коррекции, 54.879928, 69.13614
Колледж, 54.87261, 69.120646
Крепостная, 54.880685, 69.144559
Лучистая, 54.964576, 69.124617
Магазин Корона, 54.777902, 69.102944
маг. Апельсин, 54.906624, 69.139712
Минская, 54.846988, 69.167099
Наркология, 53.327838, 69.232666
оз. Пестрое, 53.327838, 69.232666
ПЛВЗ, 53.23876, 63.614721
по требованию, 54.867321, 69.127031
Пушкина, 54.875657, 69.129861
Сейфулина, 43.509145, 68.516411
Союзная, 54.849228, 69.176965
Степная, 54.849873, 69.199689
ТД Рахмет, 54.865886, 69.131461
ТЭЦ - 2, 54.898543, 69.192269
Цот, 54.870407, 69.161461
Школа N 14, 54.872034, 69.129893
Школа N 75, 54.872034, 69.129893
1-я Дачная, 54.941328, 69.130381
3-я Дачная, 54.898206, 69.114188
Авторынок, 54.888329, 69.15196
Аягана Шажимбаева, 54.883047, 69.147836
Военный институт, 54.922587, 69.138295
Дворец Молодежи, 54.867159, 69.162058
Д/С Колокольчик, 53.327838, 69.232666
Завод ЗИМ, 54.880231, 69.171338
Казахская школа - гимназия, 54.915178, 69.143795
Комбинат, 53.251574, 63.698243
к-тр Заря, 51.711957, 75.343577
(Магазин, 54.855014, 69.13483
магазин Космос, 54.90649, 69.134233
маг. Береке, 52.918415, 70.165264
Мира, 54.871744, 69.134959
Народный Банк, 54.864626, 69.140632
оз.Пестрое 16м, 47.122173, 51.83992
Победы, 54.89566, 69.136183
По требованию, 54.867321, 69.127031
ресторан ишим, 54.870279, 69.126372
Сенная база, 54.87462, 69.177378
Специализированный ЦОН, 54.873469, 69.202013
ст. Кондратовка-Сибирская, 54.883892, 68.801825
ТД Саяхат, 42.30586, 69.574659
Украинская, 54.851284, 69.151576
школа Дарын, 54.87739, 69.143837
