Химик, 47.04069, 51.852723
Чехова (Тауман Амандосова), 47.11418, 51.938847
Школа 13, 47.10671, 51.936291
Школа (Сатыбалдиева), 47.078471, 51.874101
34-я, 47.163701, 51.994305
81, 47.11482, 51.864765
Автовокзал, 47.106743, 51.885057
Азат, 47.029511, 51.899768
Айтолкын, 47.050076, 51.901824
Аквариум, 47.139505, 51.894737
Алмагуль, 47.118417, 51.941955
Арна, 47.062737, 51.87015
Атамекен, 47.028885, 51.908139
Аяжан, 47.122933, 51.951247
Баутин, 47.129647, 51.957146
Болашак, 47.097037, 51.884569
Восток, 47.095555, 51.925559
Гимназия, 47.129647, 51.957146
Дача, 47.129647, 51.957146
Дом быта, 47.104703, 51.894732
Драмтеатр (Махамбета Утемисова), 47.105671, 51.932419
Жаик, 47.166624, 51.957296
Жеты кара, 47.146057, 51.911161
Зарослый, 47.019988, 51.836772
Институт, 47.131205, 51.938936
Каспий, 47.097386, 51.874688
Кокарна (14-я), 47.051284, 51.86861
Коркыт, 47.138476, 51.982101
(Курмангазы), 47.093824, 51.87627
Ландыш, 47.076716, 51.886883
Мамыр, 47.063026, 51.892017
Маяжан, 47.139655, 51.910218
Мечеть (ж/м Таскала), 47.105393, 51.898719
Мура, 47.136177, 51.911505
Нотариус, 47.085854, 51.8605
Оазис, 47.140548, 51.943458
Остановка, 47.129647, 51.957146
Перекрёсток, 47.160456, 51.953404
пл. Махамбетта Исатая, 47.105967, 51.904327
Поворот, 47.11499, 51.908511
Поликлиника, 47.14624, 51.956503
Привокзальная, 47.129739, 51.944663
Рыбник, 47.02789, 51.84283
Салтанат (Шукыра Еркинова), 47.12548, 51.948548
Саржайлау, 47.109336, 51.936369
СМП-163, 47.124352, 51.960003
Стройка, 47.124292, 51.850315
Султана Бейбарыса (Гагарина), 47.117669, 51.903963
Тендык, 47.147589, 52.02978
Торговая база, 47.083741, 51.902352
ТЭЦ, 47.087457, 51.939645
ЦветМет, 47.06684, 51.877124
Шалкыма, 47.089896, 51.914741
Школа (Жибекжолы), 47.089227, 51.908773
Шманов поворот, 47.138511, 51.907479
3-й поворот, 47.181707, 51.949068
Абая, 47.105534, 51.911838
Авто ЦОН, 47.147258, 51.871951
Азимут, 47.08887, 51.940927
Айым, 47.053306, 51.864301
Ак жалау, 47.013785, 51.831967
Алмагуль (Тауман Амандосова), 47.118417, 51.941955
Асемгул, 47.129647, 51.957146
Атырау жарык, 47.109735, 51.928737
Аян, 47.06623, 51.89734
Бекжан, 47.129647, 51.957146
Болашак (Адмирала Владимирского), 47.097037, 51.884569
Газ, 47.133867, 51.911509
Горотдел, 47.107494, 51.913076
Депо, 47.106806, 51.948289
Дом быта (Сатпаева), 47.104703, 51.894732
Еки катар, 47.065243, 51.874656
Жана жол, 47.187596, 51.95842
Жигермунайгаз, 47.08605, 51.930483
Збан, 47.04834, 51.858076
Инфекционный, 47.119131, 51.877341
Каспий свет, 47.110672, 51.885812
Кокарна (Толегена Бейбиталиева), 47.054346, 51.8732
Корпус, 47.16255, 51.83669
Курсай, 47.066914, 51.88414
Леон, 47.082549, 51.864138
Мансард, 47.07142, 51.888359
Мерей, 47.099538, 51.877455
Мирас, 47.150078, 51.971682
Мурагер, 47.129739, 51.944663
Нурай, 47.157508, 51.951876
Огородный, 47.129647, 51.957146
Отделение, 47.100383, 51.935271
Перетаска, 47.076716, 51.886883
пов. Жулдыз, 47.173428, 51.961895
пов. (Сатыбалдиева), 47.129647, 51.957146
Политехнический колледж, 47.13477, 51.938781
Райхан, 47.1531, 51.950226
Рынок Дина, 47.125522, 51.954427
Самал, 47.125953, 51.876423
Сарыкамыс, 47.088383, 51.860402
Старая конечная, 47.072354, 51.86424
Стройконтора, 47.091781, 51.920424
Таксопарк, 47.08847, 51.925476
Тенел, 47.129647, 51.957146
Трансформатор, 47.173154, 51.972001
Университет, 47.10108, 51.913526
Центральный, 47.146434, 51.977258
Шеркеш, 47.081708, 51.848451
Школа (ж/м Кокарна), 47.055554, 51.872401
Юность, 47.10394, 51.924537
